New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Jack ANDOW ,"Fundraiser, Royal Naval Association. For voluntary service to Royal Navy Veterans.",Shropshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Councillor James Gregory ANDREWS ,"Deputy Leader, Barnsley Metropolitan Council and Chairman, South Yorkshire Fire and Rescue Authority. For services to Local Government.",South Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marian Jean ANDREWS ,"For services to the community in Saxmundham, Suffolk.",Suffolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Nigel Paul ANSTEAD ,For services to charity and to the community in Bedford.,Bedfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Susan ANSTEAD ,For services to charity and to the community in Bedford.,Bedfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Audrey Jean APPERLEY ,"For services to Children and Young People in Tillington, Herefordshire.",Herefordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul William ARMISHAW ,"For services to the community in Uffington, Oxfordshire.",Oxfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Stuart ATKINSON ,Rugby Volunteer. For services to Rugby in Hertfordshire.,Hertfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr Leslie ATKINSON ,"For services to the community in Manuden, Essex.",Essex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Mark Harry AUDLEY ,"Chair, White City Residents' Association. For services to the community in London.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Arthur AYERS ,"Special Constable, Metropolitan Police Service. For services to Community Policing.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Rebecca May Roberta BALDWIN ,"Co-founder, Women's Network, Department for Energy and Climate Change. For services to Gender Equality in the Workplace.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Edward John BARKER ,"For voluntary service to the community in Colwyn Bay, Conwy.",Clwyd
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Virginia Anne BARNACLE ,"For services to Brighton Sailing Club and Brighton Surf Life Saving Club and to the community in Brighton, East Sussex.",East Sussex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anne BARRATT ,For services to Young People in Dunkeswell.,Devon
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr James BARROW ,For services to Hockey.,Cheshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Arthur John BIGGS ,"Chair, Whitemoss Club for Young People. For services to the community in North Manchester.",Greater Manchester
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Muriel BOND ,For services to Dereham Road and Chapel Field Luncheon Clubs.,Norfolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Barbara Jane BONSOR ,"For services to Young People in the Wrangle, Lincolnshire.",Lincolnshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Bertram Frank BONSOR ,"For services to Young People in the Wrangle Area, Lincolnshire.",Lincolnshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael David BOOTH ,"Parish Councillor, Sutton Bridge Parish Council.  For services to the community.",Lincolnshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Franklin Christopher BOUCHER TD,"Volunteer, Royal National Institute of Blind People, London and South East England.  For services to the Blind and Partially Sighted.",Northamptonshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Colin Anthony BOWEN ,"For services to Young People in Handsworth, Birmingham.",West Midlands
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ruth BOYES ,For services to the Pets As Therapy charity in North Yorkshire.,North Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Hazel Wendy BRADBURN ,For voluntary and charitable services to the community in Bolton.,Greater Manchester
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Eleanor Mary Ingram BREMNER ,"Volunteer, Macmillan Cancer Support.  For services to charity in Glasgow.",Renfrewshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Liam Denis BRODERICK ,For services to the community in Northern Ireland.,Londonderry
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Kenneth Frederick BROOKE ,"For services to charity and to the community in Leconfield, East Riding of Yorkshire.",East Riding of Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Joseph Kay BROWN ,For services to Community Sport in Trafford.,Greater Manchester
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs June Ellen BROWN ,"For services to the community in Bickington and Hennock, Devon.",Devon
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Anne BURNS ,"Staff Governor, Appleby Grammar School, Cumbria.  For services to Education.",Cumbria
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Shirley CALLAGHAN ,"Manager and Head Coach, Ladywell Gymnastics Club.  For services to Gymnastics.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Emma CALLAN ,"Counsellor, Waymark Counselling Trust and Arcadia Counselling Service. For services to the community in Canterbury and Herne Bay, Kent.",Kent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Lesley CALVERT ,"Manager, Funfishers Out of School Club and Playgroup, York.  For services to Education.",North Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter John CAMP ,"For services to the community in Alverstoke, Hampshire.",Hampshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jane CAMPBELL ,"For services to the community in Cullompton, particularly the Walronds Trust.",Devon
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael Thomas CAMPBELL ,For services to Charitable Fundraising.,Antrim
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Patricia Lyn CAREY ,"Lately Health Care Assistant, Royal Glamorgan Hospital, Rhondda Cynon Taff. For services to the NHS.",Mid Glamorgan
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Karyl CARTER ,"Stroke Association Co-ordinator, Bridgend. For services to Stroke Survivors.",Mid Glamorgan
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Valerie Margaret CHADWICK ,For services to the Rochdale Festival Choir and to the community in Rochdale.,Greater Manchester
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Andrew CHAFFEY ,"ICT Operator, Aneurin Bevan University Health Board.  For services to the NHS and for voluntary and charitable services.",Gwent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ann CHALMERS ,"President, Renfrew Division, Girlsﾒ Brigade Scotland. For services to the Girls' Brigade and voluntary service in Johnstone, Renfrewshire.",Renfrewshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Leonora Margaret CHIDDICKS ,"Office Manager, Office of the Parliamentary Security Director, House of Commons.  For parliamentary service.",Essex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marion CLARK ,"For services to the community in Felton and Thirston, Northumberland.",Northumberland
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Andrew Cornett CLINT ,"Chairman, Armagh Police Voluntary Welfare Group. For services to the community in Armagh.",Armagh
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Raymond Walter COLE ,"For services to the Royal Artillery Association, the Royal British Legion and the community in Letchworth, Hertfordshire.",Hertfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert Arthur COLES ,"Fleet Manager, Gloucestershire Fire and Rescue Service.  For services to the Fire and Rescue Service and to the community.",Gloucestershire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Donald COLLINS ,"Operations Field Team Leader, Environment Agency. For services to community in Worcestershire",Herefordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Kathleen COLLINS ,"Manager, New Park Day Centre, Islington.  For services to the Care of Older People.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Theresa CONDICK ,"Pupil Support Manager, Glyn Derw High School, Cardiff.  For services to Education and to the community in Ely and Caerau, Cardiff.",Cardiff
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Joanna Jane Lankester COPSEY ,"Town Pastor Volunteer. For services to Policing and Community Safety in Bury St Edmunds, Suffolk.",Suffolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Mary COUCHMAN ,For services to the community in Belfast.,Belfast
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Clive COWELL ,"For services to the community in Allerton Bywater, West Yorkshire.",West Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John COWKING ,"For services to Music in the Hodder Valley, Lancashire.",Lancashire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ronald Victor COX ,"For services to Education and to the community in Holt and Kelling, Norfolk.",Norfolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter Trevor CRADDOCK ,"Founder, Havant Symphony Orchestra and Havant Chamber Orchestra.  For services to Music.",Hampshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ellison Elizabeth CRAIG ,"Chair, Stranmillis Residents' Association. For services to the community in Belfast.",Belfast
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Lisa CROWLEY ,"Personal Assistant, Ministry of Defence. For services to Defence and the community particularly to Young People.",Germany
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Lance Serdiville CRUSE ,"Border Force Officer, Maritime Targeting, Border Force, Felixstowe, Home Office. For services to the Protection of Endangered Species.",Suffolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Tracy Catherine CULLEN ,"Business Manager, Queensbridge Primary School, London Borough of Hackney. For services to Education.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David CURTIS ,For voluntary and charitable services to the community in Caerphilly.,Gwent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Graham Keith DARK ,"For services to the community in Spalding, Lincolnshire.",Lincolnshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs June DAVEY ,"Volunteer Room Steward and Tour Guide, Clandon Park.  For services to Heritage in Surrey.",Surrey
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janet Mary DAVIES ,"For services to the community in Great Totham, Essex.",Essex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Edward DAVIES ,"For services to Cricket in Bishops Cannings and to the community in Devizes, Wiltshire.",Wiltshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sheila Elizabeth DAVIES ,"School Crossing Patrol, Ysgol Y Traeth, Barmouth.  For services to the community in Barmouth, Gwynedd.",Gwynedd
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rachael DAVISON ,"Centre Manager, Walkway Community Association. For services to the community in East Belfast, Northern Ireland.",Belfast
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Isabel DE PELET ,"Founder, Guggleton Farm Arts Project.  For services to Artists in Dorset.",Somerset
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Harvey DEANE ,"For services to the community in Dudley, West Midlands.",West Midlands
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert Arthur DENTON ,"For services to the community in Rothwell, Northamptonshire.",Northamptonshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Margaret DEVANEY ,For voluntary service in East Dunbartonshire.,Dunbartonshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr William DICKSON ,For services to the community in Northern Ireland.,Belfast
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elaine Mary DIXON ,"Lately Day Nursery General Manager, University of Essex.  For services to Higher Education and charitable fundraising.",Essex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Anne DOBBIN ,"For services to Riding for the Disabled Association, Hampshire and Surrey Borders.",Hampshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jane DOHERTY ,"Manager, Ashford Family Nursery, Kent.  For services to Children and Families.",Kent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Henry Scott DOUGLAS ,"For services to the community in Bonchester, Scottish Borders.","Roxburgh, Ettrick and Lauderdale"
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Rose DYKES ,"For services to charity and to the community in Chalfont St Giles, Buckinghamshire.",Buckinghamshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr Elizabeth Anne EDWARDS ,"Research Scientist, John Innes Centre and  Volunteer, Norfolk Wildlife Trust. For services to the Environment and the Public Understanding of Science.",Norfolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Mohammed Amal EL-HAJJI ,"Front of House Security Manager, Ministry of Justice Headquarters. For services to the Ministry of Justice.",Essex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Dorothy ELLIS ,"Volunteer, Save the Children. For charitable services.",Northumberland
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Wilma Isobel ERSKINE-HEGGARTY ,"Club Secretary and Manager, Royal Portrush Golf Club. For services to Northern Ireland Tourism and to Golf.",Antrim
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Geraint EVANS ,"Conductor and Musical Director, Aber Valley Male Voice Choir, Senghenydd.  For services to Music and charity.",Gwent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul William EVANS ,"Curator, Internal Fire Museum of Power, Tanygroes, Ceredigion. For services to the Preservation and Promotion of British Industrial Heritage and Tourism.",Dyfed
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rita EVANS ,For voluntary service to the community in Caerphilly.,Gwent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Douglas FAULCONBRIDGE ,"Parcel Hub Operative, Parcelforce Worldwide.  For services to Royal Mail and the community.",Warwickshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary-Rose FAWKES ,For services to the community in Worcester.,Worcestershire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Tessa Eve FINEMAN ,"For services to the Arts in Ashford, Kent.",Kent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alexander James FIRTH ,For voluntary service in Orkney.,Orkney
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elena FOLEY ,"For services to the community in Castleton, Lancashire.",Greater Manchester
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Raymond John FOSTER ,"Asset Performance Team Leader, Environment Agency. For services to the Environment and Flood Risk Management.",Kent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Gillian Cecily FOWLER ,"For services to the community, particularly the League of Friends of the Queen Victoria Memorial Hospital in Herne Bay, Kent.",Kent
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ann GARNER ,"Artistic Director, The Mission Theatre. For services to Theatre in Bath.",Somerset
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Patricia Ann GATES ,"Secretary, National Association of Retired Police Officers, Bristol. For services to Policing.",Staffordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Doreen Patricia GIBBINGS ,"For services to the community in Shipton Moyne, Gloucestershire.",Gloucestershire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Eleanor Mary Jane GILBERT ,"For services to the community in Great Ness and Little Ness, Shropshire.",Shropshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sandra GILBERT ,"For services to the community in Chiddingfold and Haslemere, Surrey.",Surrey
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Valerie GILL ,"For services to the community in Slyne and Hest Bank, Lancashire.",Lancashire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sylvia GILSON ,"For services to the Chulmleigh Old Fair, Devon.",Devon
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anna Margaret GLASS ,For voluntary service to Ardstraw Parish Church and the community in Newtownstewart.,Tyrone
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Flora GLEKIN ,For charitable services in Glasgow.,Glasgow
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Ann Stuart GLENDINNING-SMITH ,"Treasurer, Sunbury and Walton Unit. For voluntary service to the Sea Cadet Corps.",Surrey
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Judith Alison GOODALL ,"For services to the community in Chilton, Oxfordshire.",Oxfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Judith Jean GOWEN ,For services to the Aldeburgh Carnival and to the community in East Suffolk.,Suffolk
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert GRAHAM ,"Missionary, Belfast City Mission.  For voluntary service to the community in Northern Ireland.",Antrim
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anne Helen GRANT ,"Founder and lately Chairman, Save the Children Ayr Branch Art Exhibition.",Ayrshire and Arran
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Councillor Josephine Mary GRAVES ,"Councillor, Chipping Norton Town Council.  For services to the community.",Oxfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Hilda GREEN ,"For services to the community in Wheatley Hills, Doncaster.",South Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary GREENLAW ,"Cleaner, Portsoy Primary School.  For services to Education and to charity in Banffshire.",Banffshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jean Eileen GREENWOOD ,"Lead Volunteer, Rushcliffe Neighbourhood Policing Team, Nottinghamshire Police. For services to the community.",Nottinghamshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Louise Sarah Ruth GREER ,For services to Riding for the Disabled in Coleraine and Meningitis UK.,Londonderry
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Lance GREGG ,"Messenger, Department for International Development.  For services to Public Administration.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jessica Gloria GRIPTON ,"For services to Sport in Cradley Heath, West Midlands.",West Midlands
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret GURNEY ,"For services to the community in Antrim and Ballymena, Northern Ireland.",Antrim
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Wendy Halls HADDLETON ,"For services to the community in Bollington, Cheshire.",Cheshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Christopher HAGAN ,"For services to the community in Killyleagh, County Down.",Down
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Alison Graham HALL ,"Chair, Dumfries and Galloway Branch, Stillbirth and Neonatal Death Charity.  For services to charity in Dumfries and Galloway.",Dumfries
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ashley Jayne HALL ,"Fundraiser and Volunteer, Rocklands Special School, Lichfield.  For services to Education.",Staffordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Richard Philip HALL ,For services to Adventure Therapy and Addiction Recovery through Sailaday OK in South West England.,Cornwall
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Mark Christian HARLING ,"Physical Education Officer, HM Prison Humber. For services to HM Prison Service.",East Riding of Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony Stuart HARRIS ,"For services to the community in Stogursey, Somerset.",Somerset
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Ann HARRIS ,"For services to the community in Stogursey, Somerset.",Somerset
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr William Huw John HARRISON ,"Organist and Director of Music, St Mary's Church, Tenby. For services to Music in Tenby, Pembrokeshire.",Dyfed
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs June Mary HEALD ,"For services to the community in Selston, Nottinghamshire.",Nottinghamshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marion HENDERSON ,"Lately Sub-Postmistress, Little Brechin, Angus.  For services to the Post Office and to the community in Brechin.",Angus
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janice HENDRIE ,"Athletics Coach, Inverclyde Athletic Club.  For services to Sport and Wellbeing in Inverclyde.",Renfrewshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Joyce Alice HICKS ,"For charitable services in Melksham, Wiltshire.",Nottinghamshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Georgina HIGHAM ,"Founder, Stay and Play Group, Warrington. For services to Children and to the community in Radley Common.",Cheshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs (Monica) Susan HILL ,"Community Volunteer, Mothers and Toddlers Group, Hurstpierpoint, West Sussex.  For services to Children and Families.",West Sussex
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Olga Jennifer HIRST ,"For services to Calderdale Help in Bereavement and to the community in Halifax, West Yorkshire.",West Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony James HOARE ,"For services to the community in Chalfont St Giles, Buckinghamshire.",Buckinghamshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Maurice HODGSON ,"Watch Manager, Bolton-le-Sands Fire Stations, Lancashire. For services to Fire Safety.",Lancashire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Pauline HOLLOWAY ,For services to National Maritime Heritage.,Hampshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul John HOWARD ,"For services to Elderly People through the Minnie Bennett Sheltered Accommodation Home for the Elderly in Greenwich, South East London.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jeanette HOWSE ,"Founder, Didcot Christmas Street Fair.  For services to Tourism in Didcot.",Oxfordshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John HUGHES ,"Chairman, Newtownabbey Police Voluntary Welfare Group. For services to Police Welfare in Northern Ireland.",Antrim
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr William HUGHES ,For services to the Fishing Industry in the East Neuk of Fife.,Fife
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Raye HUME ,For services to Charitable Fundraising and to the community in Northern Ireland.,Down
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs (Pearl) Margaret Mary Elizabeth HUTCHINSON ,"Chair, Kilrea Local History Group. For services to the community in Kilrea, Coleraine, Northern Ireland.",Londonderry
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janet INGLIS ,"Deputy Headteacher, Immanuel College, Bradford.  For services to Education.",West Yorkshire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr James JACKSON ,"Head Caretaker, Woodhouse College, London Borough of Barnet. For services to Education.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Councillor Martha Glenys Dianne JAMES ,"For voluntary service to the community in St David's, Pembrokeshire.",Dyfed
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Rebecca Alexandra JEFFREE ,"Co-founder, Women's Network, Department for Energy and Climate Change.  For services to Gender Equality in the Workplace.",London
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Keith JENKINS ,"For voluntary service to the community particularly Young People in Clydach Vale and in the Mid Rhondda Valley, Rhondda Cynon Taff.",Mid Glamorgan
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Zena Valerie JENKINS ,"For voluntary service to Llangunnor Primary School, Carmarthenshire and the Women's Institute.",Dyfed
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David JOB ,"For services to the community in Down Ampney, Gloucestershire.",Gloucestershire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Julia JOB ,"For services to the community in Down Ampney, Gloucestershire.",Gloucestershire
New Year ,2015,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul JOHNSON ,"Chairman, Rotary Clubs of Cardiff and the Vale of Glamorgan Young Carers' Network. For services to Young Carers.",South Glamorgan
